time,price,timeRange(seconds)
2024-02-27T08:58:47Z[UTC],10.91,2304
2024-02-27T09:05:47Z[UTC],10.92,2724
2024-02-27T09:06:35Z[UTC],10.92,2772
2024-02-27T09:07:11Z[UTC],10.93,2808
2024-02-27T09:13:59Z[UTC],10.95,3216
2024-02-27T09:16:59Z[UTC],10.96,3396
2024-02-27T09:27:11Z[UTC],10.98,4008
2024-02-27T09:43:59Z[UTC],11.09,1800
2024-02-27T10:04:47Z[UTC],11.05,2256
2024-02-27T10:06:23Z[UTC],11.05,2352
2024-02-27T10:08:23Z[UTC],11.05,2472
2024-02-27T10:32:47Z[UTC],11.09,2928
2024-02-27T10:35:23Z[UTC],11.13,1836
2024-02-27T10:46:11Z[UTC],11.12,2268
2024-02-27T11:23:35Z[UTC],11.05,2244
2024-02-27T11:35:35Z[UTC],11.05,2964
2024-02-27T12:49:47Z[UTC],10.97,4452
2024-02-27T13:01:23Z[UTC],10.97,5148
2024-02-27T13:26:47Z[UTC],10.89,2220
2024-02-27T13:28:11Z[UTC],10.89,2304
2024-02-27T13:47:23Z[UTC],10.83,2760
2024-02-27T13:47:35Z[UTC],10.83,2772
2024-02-27T14:42:23Z[UTC],10.82,3288
2024-02-27T14:44:47Z[UTC],10.82,3432
2024-02-27T14:52:47Z[UTC],10.81,3912
2024-02-27T15:34:35Z[UTC],10.68,2508
2024-02-27T15:54:59Z[UTC],10.68,3732
2024-02-27T16:12:47Z[UTC],10.63,2292
2024-02-27T16:46:11Z[UTC],10.74,2004
2024-02-27T16:47:47Z[UTC],10.75,2100
2024-02-27T16:49:11Z[UTC],10.75,2184
2024-02-27T16:50:35Z[UTC],10.76,2268
2024-02-27T16:50:59Z[UTC],10.76,2292
2024-02-27T17:07:11Z[UTC],10.84,3264
2024-02-27T17:16:23Z[UTC],11.03,1812
2024-02-27T17:23:35Z[UTC],11.06,1956
2024-02-27T17:28:23Z[UTC],11.05,2244
2024-02-27T17:29:59Z[UTC],11.05,2340
2024-02-27T17:30:23Z[UTC],11.05,2364
2024-02-27T17:31:35Z[UTC],11.05,2436
2024-02-27T17:32:59Z[UTC],11.05,2520
2024-02-27T17:50:47Z[UTC],11.03,2064
2024-02-27T17:51:47Z[UTC],11.02,2124
2024-02-27T18:02:47Z[UTC],10.97,1872
2024-02-27T18:40:23Z[UTC],10.91,2256
2024-02-27T19:29:23Z[UTC],10.87,2940
2024-02-27T19:37:11Z[UTC],10.87,3408
2024-02-27T20:11:35Z[UTC],10.77,2064
2024-02-27T20:25:23Z[UTC],10.78,2892
2024-02-27T21:03:47Z[UTC],10.76,2304
2024-02-27T21:28:35Z[UTC],10.74,3792
2024-02-27T22:00:11Z[UTC],10.71,1896
2024-02-27T22:46:35Z[UTC],10.75,2784
2024-02-27T23:37:47Z[UTC],10.77,3072
2024-02-27T23:47:23Z[UTC],10.77,3648
2024-02-28T00:08:11Z[UTC],10.83,1824
2024-02-28T00:09:11Z[UTC],10.83,1884
2024-02-28T00:20:35Z[UTC],10.87,1992
2024-02-28T00:22:23Z[UTC],10.88,2100
2024-02-28T00:31:47Z[UTC],10.90,2664
2024-02-28T01:15:35Z[UTC],11.04,2628
2024-02-28T01:15:59Z[UTC],11.04,2652
2024-02-28T01:18:47Z[UTC],11.04,2820
2024-02-28T01:33:35Z[UTC],11.07,3708
2024-02-28T01:38:23Z[UTC],11.07,3996
2024-02-28T01:48:23Z[UTC],11.11,1944
2024-02-28T02:18:11Z[UTC],11.10,2388
2024-02-28T02:19:47Z[UTC],11.11,1884
2024-02-28T02:25:35Z[UTC],11.12,2232
2024-02-28T02:32:47Z[UTC],11.13,2664
2024-02-28T02:49:47Z[UTC],11.14,1800
2024-02-28T03:09:23Z[UTC],11.10,2196
2024-02-28T03:11:23Z[UTC],11.10,2316
2024-02-28T03:22:59Z[UTC],11.05,1992
2024-02-28T03:32:23Z[UTC],11.03,2556
2024-02-28T03:35:35Z[UTC],11.02,2748
2024-02-28T04:33:11Z[UTC],10.89,3456
2024-02-28T04:34:47Z[UTC],10.89,3552
2024-02-28T04:35:59Z[UTC],10.89,3624
2024-02-28T04:41:11Z[UTC],10.90,3936
2024-02-28T04:49:59Z[UTC],10.92,4464
2024-02-28T05:37:47Z[UTC],11.09,2868
2024-02-28T06:10:11Z[UTC],11.06,1944
2024-02-28T06:32:47Z[UTC],11.05,3300
2024-02-28T06:58:11Z[UTC],11.05,2880
2024-02-28T07:00:11Z[UTC],11.05,3000
2024-02-28T07:06:35Z[UTC],11.09,2028
2024-02-28T07:44:23Z[UTC],11.11,2268
2024-02-28T07:56:47Z[UTC],11.10,3012
2024-02-28T08:13:11Z[UTC],11.08,3996
2024-02-28T08:16:23Z[UTC],11.03,1920
2024-02-28T08:45:47Z[UTC],10.95,1956
2024-02-28T08:58:59Z[UTC],10.94,2556
2024-02-28T09:02:47Z[UTC],10.93,2784
2024-02-28T09:06:11Z[UTC],10.92,2988
2024-02-28T09:25:59Z[UTC],10.79,2412
2024-02-28T09:33:11Z[UTC],10.70,1824
2024-02-28T09:37:59Z[UTC],10.70,1908
2024-02-28T09:41:23Z[UTC],10.71,2112
2024-02-28T09:42:59Z[UTC],10.72,2208
2024-02-28T09:45:59Z[UTC],10.73,2388
2024-02-28T09:47:59Z[UTC],10.74,2508
2024-02-28T09:54:47Z[UTC],10.77,2916
2024-02-28T10:41:11Z[UTC],10.91,2784
2024-02-28T10:42:59Z[UTC],10.91,2892
2024-02-28T10:54:35Z[UTC],10.89,3588
2024-02-28T11:21:35Z[UTC],10.85,2316
2024-02-28T11:38:47Z[UTC],10.84,2652
2024-02-28T11:50:59Z[UTC],10.83,3384
2024-02-28T11:52:35Z[UTC],10.78,1860
2024-02-28T13:27:59Z[UTC],10.66,5724
2024-02-28T13:36:11Z[UTC],10.66,6216
2024-02-28T13:37:23Z[UTC],10.67,6288
2024-02-28T13:44:11Z[UTC],10.67,6696
2024-02-28T13:48:11Z[UTC],10.68,6936
2024-02-28T14:07:35Z[UTC],10.82,1812
2024-02-28T14:23:11Z[UTC],10.84,2100
2024-02-28T14:27:47Z[UTC],10.84,2376
2024-02-28T15:04:59Z[UTC],10.75,2232
2024-02-28T15:22:35Z[UTC],10.73,3288
2024-02-28T15:25:11Z[UTC],10.73,3444
2024-02-28T16:21:11Z[UTC],10.80,3360
2024-02-28T16:24:47Z[UTC],10.81,3576
2024-02-28T16:29:23Z[UTC],10.80,3852
2024-02-28T16:46:47Z[UTC],10.82,4896
2024-02-28T16:55:11Z[UTC],10.87,1824
2024-02-28T16:56:23Z[UTC],10.87,1896
2024-02-28T17:04:23Z[UTC],10.91,2100
2024-02-28T17:10:23Z[UTC],10.93,2460
2024-02-28T17:24:59Z[UTC],11.02,2292
2024-02-28T17:25:47Z[UTC],11.05,1836
2024-02-28T17:26:35Z[UTC],11.05,1812
2024-02-28T17:26:47Z[UTC],11.05,1824
2024-02-28T17:30:35Z[UTC],11.03,2052
2024-02-28T17:31:11Z[UTC],11.02,2088
2024-02-28T17:31:23Z[UTC],11.02,2100
2024-02-28T18:23:47Z[UTC],10.55,3144
2024-02-28T18:26:59Z[UTC],10.54,3336
2024-02-28T18:50:11Z[UTC],10.44,4728
2024-02-28T20:50:35Z[UTC],10.52,7224
2024-02-28T20:52:59Z[UTC],10.52,7368
2024-02-28T20:59:47Z[UTC],10.53,7776
2024-02-28T21:05:35Z[UTC],10.54,8124
2024-02-28T21:12:47Z[UTC],10.56,8556
2024-02-28T21:24:35Z[UTC],10.82,1896
2024-02-28T21:51:35Z[UTC],10.84,2328
2024-02-28T22:44:47Z[UTC],10.87,3192
2024-02-28T22:54:11Z[UTC],10.87,3756
2024-02-28T23:30:35Z[UTC],10.82,2184
2024-02-28T23:34:35Z[UTC],10.83,2424
2024-02-28T23:34:47Z[UTC],10.83,2436
2024-02-28T23:48:23Z[UTC],10.87,3252
2024-02-29T00:17:47Z[UTC],10.96,2580
2024-02-29T00:28:47Z[UTC],10.96,2424
2024-02-29T00:48:47Z[UTC],11.05,1860
2024-02-29T00:52:11Z[UTC],11.04,2064
2024-02-29T01:21:23Z[UTC],10.97,1956
2024-02-29T01:22:23Z[UTC],10.97,1812
2024-02-29T01:25:35Z[UTC],10.98,2004
2024-02-29T01:29:11Z[UTC],10.98,2220
2024-02-29T02:17:59Z[UTC],10.99,2928
2024-02-29T02:20:35Z[UTC],10.99,3084
2024-02-29T02:26:59Z[UTC],10.98,3468
2024-02-29T03:24:59Z[UTC],10.88,3480
2024-02-29T03:27:35Z[UTC],10.88,3636
2024-02-29T03:43:35Z[UTC],10.87,4596
2024-02-29T04:10:23Z[UTC],10.81,2568
2024-02-29T04:27:11Z[UTC],10.83,2616
2024-02-29T04:36:35Z[UTC],10.83,3180
2024-02-29T04:56:23Z[UTC],10.82,2760
2024-02-29T05:09:47Z[UTC],10.80,1992
2024-02-29T05:11:59Z[UTC],10.81,2124
2024-02-29T05:13:47Z[UTC],10.81,2232
2024-02-29T05:14:35Z[UTC],10.82,2280
2024-02-29T05:18:47Z[UTC],10.84,2532
2024-02-29T05:20:11Z[UTC],10.85,2616
2024-02-29T05:30:47Z[UTC],10.92,2064
2024-02-29T05:38:23Z[UTC],10.94,2520
2024-02-29T05:40:23Z[UTC],10.99,1836
2024-02-29T05:42:11Z[UTC],11.01,1812
2024-02-29T05:42:47Z[UTC],11.01,1848
2024-02-29T05:43:59Z[UTC],11.03,1812
2024-02-29T05:44:23Z[UTC],11.03,1836
2024-02-29T05:47:47Z[UTC],11.07,1992
2024-02-29T05:49:59Z[UTC],11.09,1872
2024-02-29T05:52:23Z[UTC],11.11,1932
2024-02-29T05:54:11Z[UTC],11.12,2040
2024-02-29T05:59:11Z[UTC],11.13,2340
2024-02-29T06:17:11Z[UTC],11.27,1968
2024-02-29T06:19:35Z[UTC],11.25,1908
2024-02-29T06:29:59Z[UTC],11.22,1848
2024-02-29T06:32:23Z[UTC],11.21,1992
2024-02-29T07:03:47Z[UTC],11.05,1884
2024-02-29T07:13:47Z[UTC],11.03,2484
2024-02-29T07:20:35Z[UTC],11.02,2892
2024-02-29T07:40:47Z[UTC],10.93,2220
2024-02-29T07:42:11Z[UTC],10.92,2304
2024-02-29T08:27:47Z[UTC],10.84,2736
2024-02-29T08:38:59Z[UTC],10.84,3408
2024-02-29T08:50:11Z[UTC],10.83,4080
2024-02-29T08:55:59Z[UTC],10.84,4428
2024-02-29T09:00:23Z[UTC],10.83,1956
2024-02-29T09:05:11Z[UTC],10.85,2244
2024-02-29T09:11:59Z[UTC],10.90,1980
2024-02-29T09:20:47Z[UTC],10.98,1836
2024-02-29T09:21:59Z[UTC],10.98,1908
2024-02-29T09:27:11Z[UTC],11.01,1872
2024-02-29T09:31:11Z[UTC],11.02,1848
2024-02-29T09:36:23Z[UTC],11.01,1872
2024-02-29T10:25:23Z[UTC],10.96,2940
2024-02-29T10:31:23Z[UTC],10.97,3300
2024-02-29T10:35:23Z[UTC],10.97,3540
2024-02-29T11:21:47Z[UTC],11.13,2784
2024-02-29T11:30:11Z[UTC],11.14,3288
2024-02-29T11:32:11Z[UTC],11.15,3408
2024-02-29T11:35:35Z[UTC],11.16,3612
2024-02-29T11:40:35Z[UTC],11.18,3912
2024-02-29T11:44:23Z[UTC],11.19,4140
2024-02-29T11:45:47Z[UTC],11.19,4224
2024-02-29T11:51:11Z[UTC],11.19,4548
2024-02-29T11:56:11Z[UTC],11.26,2064
2024-02-29T12:07:59Z[UTC],11.19,1944
2024-02-29T12:10:47Z[UTC],11.13,1812
2024-02-29T12:11:35Z[UTC],11.13,1860
2024-02-29T12:18:35Z[UTC],11.05,1968
2024-02-29T12:33:23Z[UTC],10.98,2232
2024-02-29T13:22:23Z[UTC],10.93,2940
2024-02-29T13:33:23Z[UTC],10.92,3600
2024-02-29T14:02:47Z[UTC],10.90,2424
2024-02-29T14:22:59Z[UTC],10.90,2976
2024-02-29T14:26:47Z[UTC],10.90,3204
2024-02-29T14:37:59Z[UTC],10.94,2112
2024-02-29T14:41:11Z[UTC],10.94,2304
2024-02-29T15:04:47Z[UTC],10.94,2280
2024-02-29T15:45:23Z[UTC],10.83,2436
2024-02-29T15:47:23Z[UTC],10.84,2556
2024-02-29T15:55:23Z[UTC],10.86,3036
2024-02-29T16:12:23Z[UTC],10.87,4056
2024-02-29T16:18:47Z[UTC],10.94,1884
2024-02-29T16:20:35Z[UTC],10.93,1992
2024-02-29T16:24:11Z[UTC],10.94,2208
2024-02-29T16:24:59Z[UTC],10.94,2256
2024-02-29T16:25:11Z[UTC],10.94,2268
2024-02-29T16:25:59Z[UTC],10.94,1836
2024-02-29T16:29:47Z[UTC],10.99,2064
2024-02-29T16:30:11Z[UTC],10.99,2088
2024-02-29T16:30:23Z[UTC],10.99,2100
2024-02-29T16:30:47Z[UTC],11.00,2124
2024-02-29T16:31:35Z[UTC],11.02,2172
2024-02-29T16:31:59Z[UTC],11.03,2196
2024-02-29T16:32:35Z[UTC],11.04,2232
2024-02-29T16:33:35Z[UTC],11.06,2292
2024-02-29T16:34:59Z[UTC],11.08,2376
2024-02-29T16:35:35Z[UTC],11.09,2412
2024-02-29T16:36:23Z[UTC],11.10,2460
2024-02-29T16:37:11Z[UTC],11.11,2508
2024-02-29T16:38:11Z[UTC],11.12,2568
2024-02-29T16:39:59Z[UTC],11.15,2676
2024-02-29T16:40:11Z[UTC],11.15,2688
2024-02-29T16:40:23Z[UTC],11.16,2700
2024-02-29T16:41:23Z[UTC],11.16,2760
2024-02-29T16:41:47Z[UTC],11.16,2784
2024-02-29T16:42:11Z[UTC],11.16,2808
2024-02-29T16:42:47Z[UTC],11.31,1824
2024-02-29T16:44:11Z[UTC],11.33,1908
2024-02-29T16:44:23Z[UTC],11.33,1920
2024-02-29T16:44:35Z[UTC],11.33,1932
2024-02-29T16:47:35Z[UTC],11.35,2112
2024-02-29T16:48:47Z[UTC],11.43,1800
2024-02-29T16:58:35Z[UTC],11.53,1956
2024-02-29T17:03:35Z[UTC],11.50,1800
2024-02-29T17:05:35Z[UTC],11.48,1800
2024-02-29T17:15:11Z[UTC],11.36,1836
2024-02-29T17:16:47Z[UTC],11.35,1932
2024-02-29T17:18:23Z[UTC],11.33,1848
2024-02-29T17:18:35Z[UTC],11.34,1860
2024-02-29T17:20:47Z[UTC],11.34,1920
2024-02-29T17:23:11Z[UTC],11.36,2064
2024-02-29T17:26:11Z[UTC],11.36,2244
2024-02-29T17:28:11Z[UTC],11.37,2364
2024-02-29T17:33:47Z[UTC],11.39,1812
2024-02-29T17:34:35Z[UTC],11.39,1860
2024-02-29T17:34:59Z[UTC],11.40,1884
2024-02-29T17:38:59Z[UTC],11.45,2004
2024-02-29T17:41:59Z[UTC],11.46,2184
2024-02-29T17:42:11Z[UTC],11.47,2196
2024-02-29T17:46:47Z[UTC],11.57,1800
2024-02-29T17:52:23Z[UTC],11.60,1896
2024-02-29T18:03:23Z[UTC],11.61,2112
2024-02-29T18:05:59Z[UTC],11.61,1860
2024-02-29T18:12:35Z[UTC],11.63,1824
2024-02-29T18:20:23Z[UTC],11.66,2016
2024-02-29T18:34:11Z[UTC],11.71,1848
2024-02-29T18:37:11Z[UTC],11.71,1872
2024-02-29T18:39:59Z[UTC],11.69,2040
2024-02-29T18:44:11Z[UTC],11.65,1896
2024-02-29T18:48:35Z[UTC],11.62,2160
2024-02-29T18:49:47Z[UTC],11.61,2232
2024-02-29T19:16:59Z[UTC],11.35,1968
2024-02-29T19:24:47Z[UTC],11.35,2100
2024-02-29T19:25:23Z[UTC],11.35,2136
2024-02-29T19:31:23Z[UTC],11.36,2496
2024-02-29T20:27:59Z[UTC],11.49,3396
2024-02-29T21:07:47Z[UTC],11.55,2388
2024-02-29T21:10:59Z[UTC],11.54,2580
2024-02-29T21:23:47Z[UTC],11.51,3348
2024-02-29T21:28:59Z[UTC],11.50,3660
2024-02-29T21:38:23Z[UTC],11.37,1836
2024-02-29T21:40:47Z[UTC],11.36,1980
2024-02-29T21:55:23Z[UTC],11.26,1896
2024-02-29T22:01:59Z[UTC],11.25,1980
2024-02-29T22:07:11Z[UTC],11.26,2292
2024-02-29T22:19:11Z[UTC],11.27,2304
2024-02-29T22:20:11Z[UTC],11.27,2364
2024-02-29T22:28:23Z[UTC],11.26,1980
2024-02-29T22:29:35Z[UTC],11.25,2052
2024-02-29T22:32:23Z[UTC],11.23,1824
2024-02-29T22:36:59Z[UTC],11.21,2100
2024-02-29T22:37:47Z[UTC],11.18,1836
2024-02-29T22:41:59Z[UTC],11.15,2088
2024-02-29T22:49:35Z[UTC],11.04,1824
2024-02-29T23:02:35Z[UTC],10.96,1812
2024-02-29T23:05:23Z[UTC],10.97,1980
2024-02-29T23:13:47Z[UTC],10.97,1908
2024-02-29T23:22:11Z[UTC],11.02,1956
2024-02-29T23:25:23Z[UTC],11.03,2148
2024-02-29T23:31:47Z[UTC],11.05,2532
2024-02-29T23:51:23Z[UTC],11.19,2256
2024-02-29T23:58:11Z[UTC],11.22,1968
2024-03-01T00:17:11Z[UTC],11.19,2724
2024-03-01T01:11:47Z[UTC],11.20,3276
2024-03-01T01:14:23Z[UTC],11.20,3432
2024-03-01T01:16:59Z[UTC],11.21,3588
2024-03-01T01:18:23Z[UTC],11.21,3672
2024-03-01T01:25:47Z[UTC],11.22,4116
2024-03-01T01:30:47Z[UTC],11.22,4416
2024-03-01T01:38:35Z[UTC],11.22,4884
2024-03-01T01:41:23Z[UTC],11.22,5052
2024-03-01T01:45:59Z[UTC],11.23,1896
2024-03-01T02:01:47Z[UTC],11.20,1860
2024-03-01T02:09:35Z[UTC],11.19,1860
2024-03-01T02:15:11Z[UTC],11.18,2028
2024-03-01T02:28:35Z[UTC],11.14,2556
2024-03-01T02:36:11Z[UTC],11.10,2064
2024-03-01T03:16:23Z[UTC],11.06,2412
2024-03-01T03:26:11Z[UTC],11.06,3000
2024-03-01T03:59:11Z[UTC],10.99,1980
2024-03-01T04:31:59Z[UTC],11.03,1968
2024-03-01T05:05:11Z[UTC],11.02,1992
2024-03-01T05:18:23Z[UTC],11.01,2784
2024-03-01T06:25:47Z[UTC],11.01,4044
2024-03-01T06:35:59Z[UTC],11.01,4656
2024-03-01T06:42:11Z[UTC],11.01,5028
2024-03-01T06:44:11Z[UTC],11.01,5148
2024-03-01T06:45:11Z[UTC],11.01,5208
2024-03-01T06:45:35Z[UTC],11.01,5232
2024-03-01T06:48:23Z[UTC],11.01,5400
2024-03-01T07:15:35Z[UTC],11.08,1800
2024-03-01T07:28:47Z[UTC],11.06,2424
2024-03-01T07:35:35Z[UTC],11.05,2832
2024-03-01T07:46:11Z[UTC],10.99,1836
2024-03-01T08:37:23Z[UTC],10.88,3072
2024-03-01T08:41:59Z[UTC],10.89,3348
2024-03-01T09:31:35Z[UTC],10.98,2976
